school,n_block_groups,total_pop,Particulate Matter Summary Index_pct_usa,Ozone Summary Index_pct_usa,Diesel Particulate Matter Summary Index_pct_usa,Nitrogen Dioxide (NO2) Summary Index_pct_usa,Toxic Releases to Air Summary Index_pct_usa,Traffic Proximity and Volume Summary Index_pct_usa,Lead Paint Summary Index_pct_usa,Superfund Proximity Summary Index_pct_usa,RMP Proximity Summary Index_pct_usa,Hazardous Waste Proximity Summary Index_pct_usa,Underground Storage Tanks Summary Index_pct_usa,Wastewater Discharge Summary Index_pct_usa,Drinking Water Non-Compliance Summary Index_pct_usa,Particulate Matter Summary Index_pct_state,Ozone Summary Index_pct_state,Diesel Particulate Matter Summary Index_pct_state,Nitrogen Dioxide (NO2) Summary Index_pct_state,Toxic Releases to Air Summary Index_pct_state,Traffic Proximity and Volume Summary Index_pct_state,Lead Paint Summary Index_pct_state,Superfund Proximity Summary Index_pct_state,RMP Proximity Summary Index_pct_state,Hazardous Waste Proximity Summary Index_pct_state,Underground Storage Tanks Summary Index_pct_state,Wastewater Discharge Summary Index_pct_state,Drinking Water Non-Compliance Summary Index_pct_state,Location,year_founded
Coastal Carolina University,6,18339,12,10.54490430230656,24.86367849937292,21.146082120071977,23.679589944926114,30.331424832324554,14.777359725175854,0,0,34.8953050875184,64.69202246578331,47.48819455804569,0,18.31086755002999,14.40067615464311,37.65396150280822,31.540869185888,33.60166857516768,45.80107966628497,21.9212607012378,0,0,51.361033862260754,76.02497409891488,64.60019630296091,0,"Conway, SC",1954
Francis Marion University,6,9551,22.671657418071405,8.426761595644436,50.102188252539,47.697099780127736,73.51272118102817,40.86671552716993,49.77248455659093,0,11.393571353784944,30.770914040414617,86.7718563501204,46.341953722123336,0,33.019474400586326,11.472830070149723,67.03947230656476,62.439849230447074,81.55889435661187,57.93361951628102,61.62485603601717,0,15.103758768715318,45.64098000209402,85.40027222280389,61.84462359962308,0,"Florence, SC",1970
University of Tennessee,20,29443,42.69208300784567,20.167000645314676,90.21828618007676,54.76605644805217,83.54359270454778,67.56685799680739,48.15477363040451,72.89247019665116,95.5601331386068,79.82039873654179,63.541758652311245,70.73599836973135,0,57.51057976429033,28.734707740379715,87.49166185510987,68.53839622321095,84.72808477397004,77.91879224263832,56.226573379071425,83.74690079135958,87.71470298542947,83.58676085996672,68.60092381890432,79.56977889481371,0,"Knoxville, TN",1794
Middle Tennessee State University,20,29666,25.363884581675993,27.278230971482504,67.65354277624216,57.16770039776175,60.9751567450954,43.91498685363716,37.27186004179869,0,77.68809411447448,42.81686105305737,66.01641609923819,14.009708083327716,90.85714285714286,32.78692779613025,35.08238387379492,73.13520528551203,65.2080159104699,68.65347535899683,55.56846221263399,45.40773949976404,0,76.68573451088788,54.20161127216342,70.17238589631228,17.866210476639925,88.89449201105643,"Murfreesboro, TN",1911
University of Memphis,17,21603,76.48437716983753,50.634865527935936,63.59852798222469,63.47567467481368,91.16159792621396,70.29644030921631,78.2277924362357,91.37902143220849,81.77438318752026,68.36994861824746,57.89279266768504,31.288339582465397,0,72.69453316668981,55.98713141693283,66.03832800999861,64.76544924316067,79.40114798870528,70.16784705827894,70.21580336064436,82.48132203860575,74.28158126186177,68.70513354626672,58.88677498495579,35.607554506318564,0,"Memphis, TN",1912
Tennessee Tech University,9,14399,11,16,50.44086394888534,43.13889853462046,37.62032085561497,39.31106326828252,45.340162511285506,0,0,68.02229321480658,68.52316133064797,12.463643308563094,0,14.756094173206472,20.236613653725954,61.95728870060421,54.579137440100006,46.92964789221474,51.856031668865896,51.705604555871936,0,0,74.46044864226683,73.07979720813945,15.977915132995347,0,"Cookeville, TN",1915
Austin Peay State University,12,16479,27.029674130711815,31.663571818678317,42.707081740396866,69.74846774682929,58.92784756356575,38.213059044844954,62.685721220947876,0,0,29.65374112506827,58.21026761332605,96.00382304751501,0,44.37708598822744,52.58959888342739,65.9506037987742,83.1925480915104,78.74877116329874,61.530918138236544,79.01972207051399,0,0,50.05874142848474,76.5407488318466,94.16869955701195,0,"Clarksville, TN",1927
University of Texas at Austin,35,47288,82,63.10135763830147,69.97341820334968,95.54233632211132,9.468977330400948,82.68613601759432,37.48390712231433,0,58.27852732194214,64.69586364405346,70.88417780409407,69.92435713077313,0,75.46056081881238,65.40832769412958,69.77059719167653,80.67442057181526,10.390183556081881,76.48739637963119,33.0199204872272,0,60.16888005413636,65.9315048215192,65.94766114024699,68.2974116054813,0,"Austin, TX",1883
Texas A&M University,19,33844,58,60.062876728519086,46.35518851199622,80.9983453492495,16.38036284127172,53.51852617893866,29.727544025528896,0,81.79641886301856,34.5496690698499,68.3771421817752,79.47086632785722,0,63.56583146200213,67.63104242997282,55.796093842335424,78.46084978134972,19.782679352322422,61.9345822006855,32.82558208249616,0,77.92465429618248,42.2335716818343,70.11251625103415,78.23531497458929,0,"College Station, TX",1876
Texas Tech University,25,30592,6,37.19877745815899,52.72384937238494,89.87428085774059,12.062107740585773,58.98627092050209,42.56688023012552,0,78.44465873430963,59.83257060669456,61.06472280334728,19.53291710251046,0,7.402817730125523,44.52909257322176,58.4977445083682,76.23764382845188,15.146280073221757,62.69926778242678,48.52585643305439,0,71.2331655334728,62.20325575313807,55.87088127615063,24.351072175732217,0,"Lubbock, TX",1923
Sam Houston State University,15,28821,60.568613164012355,66.56861316401235,44.37781478782832,66.75302730647792,53.78376877970924,34.88432046077513,27.99243607092051,0,85.9449359841782,20.783595295097324,82.70153707366157,58.985323201831996,0,74.76780819541307,80.79580861177614,61.958918843898545,77.7096214565768,68.92710176607335,51.03990146074043,38.82793796190278,0,86.35203497449776,30.937961902779225,84.84292703237223,73.51226536206238,0,"Huntsville, TX",1879
Stephen F. Austin State University,12,18863,62.497958967290465,34.2455600911838,35.13582144939829,43.41870328155649,25.398770078990616,34.4019509091873,48.00720988177915,0,68.50363144780788,32.56189365424376,69.77453215289191,57.632985209139584,77.89042039972433,77.04824259131634,50.983883793670145,50.22403647351959,60.36409902984679,38.873084875152415,51.907013730583685,59.061071939776284,0,78.31097916556222,49.43163865768966,79.07724115994274,72.89148067645655,89.21433494141971,"Nacogdoches, TX",1923
Lamar University,16,18405,71.72295571855474,35.91105677804944,78.08910622113557,80.8920945395273,96.63743547948927,65.47411029611519,60.74745992936702,0,85.48437924477044,54.7240423797881,78.8575930453681,34.53979896767183,0,79.52616136919315,51.785221407226295,81.91703341483293,82.71073077967944,88.7162184189079,76.6972018473241,68.75202390654714,0,83.71257810377615,68.99429502852486,80.66731866340669,49.594077696278184,0,"Beaumont, TX",1923
University of North Texas,16,27082,58.99150727420427,84.25075696034266,62.67133151170519,80.0403589099771,18.953363857913004,52.70353001993944,38.54538069566502,0,64.08570268074736,66.04567609482314,71.42877187800015,36.63115722620191,0,67.77154567609482,85.16390960785762,72.08644117864264,78.8414075769884,24.26032050808655,64.34137065209364,43.2332545602245,0,70.68148585776531,73.26800088619747,73.98655933830588,45.80835979617458,0,"Denton, TX",1890
Texas State University,19,26416,72.44658540278618,67,46.31749697153241,57.69965172622653,17.805950938824953,42.19594185342217,39.41187159297395,0,42.589377649909146,49.85694276196244,55.41599788007268,9,20.663575105996365,74.01714869775894,72.25397486371895,53.72077528770442,60.66153089036947,21.86281041792853,50.5080254391278,40.501400666262874,0,51.42235766202302,57.8787477286493,54.5356602059358,11.301786795881284,19.097819503331316,"San Marcos, TX",1899
University of Virginia,25,35500,15.625408450704226,7.022197183098592,47.15202816901409,43.53140845070423,5.766591549295774,53.36746478873239,50.02923943661972,0,0,45.16312676056338,58.30140845070422,13.058535211267605,0,18.15549295774648,7.127042253521127,52.60340845070422,48.47512676056338,6.09487323943662,57.85067605633803,50.308704225352116,0,0,49.92639436619719,52.92002816901408,14.679605633802817,0,"Charlottesville, VA",1819
Virginia Polytechnic Institute and State University,17,28045,11.841076840791585,10.778962381886254,28.513674451773934,40.53153859868069,98.07648422178642,29.825316455696203,27.60588340167588,0,9.652237475485826,59.46585844178998,60.39821715100731,86.92144767338206,0,9.585166696380817,7.7741843465858445,22.21076840791585,32.43387413086111,65.68600463540739,24.13182385451952,25.612765198787663,0,9.352148333036192,46.60299518630772,47.529613121768584,59.22435371724015,0,"Blacksburg, VA",1872
Virginia Commonwealth University,34,37344,24.43629498714653,9,78.93790167095116,86.00449871465295,94.85762103684661,82.76038988860326,77.8903706083976,26.183724293059125,63.26472793487575,79.66923736075407,74.12973971722366,36.53221401028278,0,30.735513067694946,10.497964867180805,78.43018958868895,80.45222793487575,84.17354862896315,79.86862682090832,73.4479970008569,30.399582262210796,67.76507604970008,78.38477399314482,70.07192587832049,44.37208119108826,0,"Richmond, VA",1838
Old Dominion University,21,25296,12.536764705882353,18.168682795698924,74.02518184693233,61.925482289690066,50.47968058191018,68.98648007590133,74.9828431372549,91.37084914611006,59.33507273877293,71.49015654648956,58.228059772296014,75.66567836812145,0,13.396189120809614,18.0497311827957,66.73648007590133,58.53854364326376,49.782416192283364,63.873339658444024,61.59606261859582,79.16322738772928,56.81728336495889,65.0426944971537,56.4608238456673,63.733119860847566,0,"Norfolk, VA",1930
James Madison University,21,33123,12.980617697672312,4.857410258732603,74.12344896295626,65.74528273405187,45.75443045617848,45.325151707272894,43.476828789662775,0,88.80838088337408,35.312562267910515,77.7911722971953,15.563475530598074,0,17.13851402348821,5.627720918998883,76.24442230474293,69.38849138061165,54.31693989071038,55.29242520303113,41.47571174108626,0,80.40627358632975,44.7002686954684,75.38821966609305,19.411889019714398,0,"Harrisonburg, VA",1908
George Mason University,13,25932,27.18633348758291,32.820144994601264,65.95519049822613,49.66697516581829,16.56682862872127,65.07781891099799,29.05094092241246,0,0,35.260180472003704,53.762262841277185,17.818255437297548,0,20.209663735924725,22.97223507635354,48.339271942002156,37.13512262841277,11.930934752429431,47.70580749652938,21.27302174919019,0,0,25.851881844824927,40.512147154095324,12.470345519049822,0,"Fairfax, VA",1949
West Virginia University,34,32264,14.073332506818746,45.273648648648646,42.07457227870072,30.388854450781057,62.679549962806846,44.12937019588396,70.19117282420035,0,80.28139722291098,79.3584180510786,60.468478799900815,87.73874907017108,7.750774857426234,17.51416439375155,53.25139474336722,50.84834490453756,37.7404537565088,67.22752913463923,52.95561616662534,67.97083436647657,0,76.06043887924622,77.35125836846021,55.93230845524423,80.98698239523928,8.677969253657327,"Morgantown, WV",1867
Rutgers University,32,57821,31.130886702063265,58.24472077618858,79.19729855934695,70.9764964286332,56.72055135677349,65.53444250358866,63.13598865464105,92.53264384912056,65.82063610107055,92.23105792013283,85.65073243285312,68.62043202296744,7.118970616212103,44.68371352968644,72.21409176596738,82.37216582210615,76.95914978986873,69.93466041749538,75.83109942754362,67.82679303367289,88.30009858010065,74.66930699918714,86.33413465695854,81.2360042199201,77.06521851922312,7.17694263329932,"New Brunswick, NJ",1766
Temple University,65,82167,51.030462351065516,64.63166478026459,86.52271593218688,78.39123979213066,66.65086957050885,92.46353158810714,73.97701023525259,86.59284140835129,69.6709141139387,89.73226477783052,82.03862864653694,84.49445641194153,0,77.67984714057955,86.93446274051627,93.07652707291248,89.96479121788552,86.61259386371658,93.96840580768435,85.08992661287378,93.4314627526866,86.18327309017002,93.52788832499665,83.28911850256186,92.66746990884418,0,"Philadelphia, PA",1884
Pennsylvania State University,25,42619,33.44454351345644,24.374504329055117,37.32516013984373,45.706492409488725,9.71076280532157,44.067786667918064,40.84692273399188,70.41493230718693,0,53.889720547173795,73.51859499284356,20.647645416363595,0,35.721485722330414,26.203500786034397,39.2098829160703,47.09713977334053,11.03688495741336,46.03273188014735,34.21736784063446,72.15920129519698,0,52.07968277059528,62.92925690419766,22.533072103991177,0,"University Park, PA",1855
University of Cincinnati,34,39469,85.05424510375231,76.12234918543668,90.25308469938433,92.70708657427348,96.86543869872558,85.6654589677975,76.23914971243254,7.454812637766349,86.3509843168056,85.52729990625554,74.30287060731207,59.08882920773265,0,83.57037168410652,80.95284907142315,85.33084192657529,84.72168030606299,87.19174542045656,83.62411006106058,76.59887506650789,9.771542223010464,82.02548835795182,83.46525120981023,71.51828016924675,68.59064075603638,0,"Cincinnati, OH",1819
Ohio State University,18,25697,50.626182044596646,59.669494493520645,81.1626649025178,92.59859127524614,91.43141222710823,84.72156282834572,38.328014943378605,41.402848581546486,87.03039265283886,88.68058528232868,77.81783865820913,72.06261431295482,0,51.20788418881582,60.10320270848737,72.46958788963693,75.96952951706425,76.30583336576254,74.06160252169514,36.98361676460287,49.14180643654901,73.32120480989998,75.55667976806632,68.69120909055532,66.39210802817449,0,"Columbus, OH",1870
Wayne State University,35,29855,83.08986769385362,83.18382180539272,66.17290236141349,92.27070842404957,85.05426226762687,89.44180204320884,69.15377658683637,0,89.15411153910567,84.41336459554513,97.03550494054598,47.16000669904538,0,90.771227600067,91.60569418857813,83.91596047563222,91.92909060458885,90.91391726678948,91.98164461564227,82.38874560375146,0,90.58053927315358,90.70688326913415,92.7912242505443,70.06055937028974,0,"Detroit, MI",1868
University of Illinois at Chicago,39,79038,78.1504845770389,91,98.80026063412535,98.5890584275918,91.4753283230851,98.44345757736785,53.62948202130621,96.11028872188061,95.52343176699816,90.35503175687644,98.48617120878565,92.55506212201726,0,61.91664768845366,69.93438599154837,73.13440370454718,71.83666084668134,68.87985525949543,72.90760140691819,44.06180571370733,76.41911485614514,69.84907259799084,69.2125812900124,70.91908955186113,69.18541714112199,0,"Chicago, IL",1946
Kansas State University,20,24709,45.04905095309402,37.18479096685418,44.88700473511676,43.196001456959,44.44271318143187,38.019992715204985,60.37589542272047,61.54433607187664,39.73827350358169,49.370310413209765,81.89809381197135,43.026103848800034,3.8783439232668258,55.363308915779676,47.80978590796876,56.54801894046704,54.25869116516249,55.2932534703954,49.74244202517301,63.566392812335586,75.0709053381359,51.44020397426039,60.591444412966936,78.04293981949897,53.57213970617993,4.507264559472257,"Manhattan, KS",1863
University of Nebraska-Lincoln,27,33790,24.69260136134951,18.6606096478248,76.08008286475288,81.1152116010654,62.04968925717668,79.62414915655519,56.200355134655226,0,81.45253033441847,80.67525895235276,96.45365492749335,79.21142349807636,0,37.378543947913585,28.548475880437998,84.50316661734242,85.23515833086712,77.16442734536845,85.51183782184079,67.09911216336194,0,85.03086712044984,85.89485054749926,89.6756732761172,85.53622373483279,0,"Lincoln, NE",1869
Arizona State University,20,37150,60.705195154777925,93.39095558546434,88.72664872139973,85.1664333781965,52.331224764468374,91.08164199192463,26.97321668909825,92.97469717362046,59.674616419919246,83.86462987886945,77.28207267833109,98.68834454912516,0,57.72920592193809,78.53170928667564,75.62484522207268,72.65074024226111,51.7414266487214,76.3079407806191,27.583580080753702,80.37585464333782,57.35200538358008,72.98363391655451,67.02449528936742,78.86506056527591,0,"Tempe, AZ",1885
